Category,Rating,Reviews,Size,Installs,Type,Content Rating
FAMILY,4.3,902,1.8,"100,000",Free,Everyone
BUSINESS,2.7,33,Varies with device,"10,000",Free,Everyone
BUSINESS,4,44,30,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,4.5,322,31,"10,000",Free,Everyone
TOOLS,3.4,843,8.5,"100,000",Free,Everyone
NEWS_AND_MAGAZINES,4.3,25,6.3,"1,000",Free,Everyone
COMMUNICATION,4.3,21186,10,"1,000,000",Free,Everyone
NEWS_AND_MAGAZINES,0,0,4.8,"10,000",Free,Everyone 10+
NEWS_AND_MAGAZINES,4.3,386,6,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,0,0,5.8,100,Free,Everyone
NEWS_AND_MAGAZINES,0,1,6.3,0,Free,Everyone
FAMILY,4,25,79,"1,000",Free,Everyone
NEWS_AND_MAGAZINES,4.9,9,6.3,"1,000",Free,Everyone
BUSINESS,3.4,102,2.4,"10,000",Free,Everyone
FAMILY,4.9,38,5,"1,000",Free,Everyone
TOOLS,4.3,56,2,"1,000",Paid,Everyone
NEWS_AND_MAGAZINES,4.7,11,4.4,"1,000",Free,Everyone
FAMILY,4.8,18298,8,"100,000",Free,Everyone
COMMUNICATION,4.3,298,Varies with device,"10,000",Free,Teen
EVENTS,4.3,9,39,"1,000",Free,Everyone
BUSINESS,4,6,3.5,100,Free,Everyone
FAMILY,0,5,3.9,"1,000",Free,Everyone
VIDEO_PLAYERS,3.5,197,9.8,"10,000",Free,Everyone
BUSINESS,0,1,5.9,100,Free,Everyone
BUSINESS,5,6,15,100,Free,Everyone
NEWS_AND_MAGAZINES,4.7,10,6.3,"1,000",Free,Everyone
BUSINESS,0,0,3,0,Free,Teen
TOOLS,4.2,37,2.2,"1,000",Free,Everyone
NEWS_AND_MAGAZINES,4.4,3375,4.2,"100,000",Free,Everyone
TOOLS,4.2,155,16,"10,000",Free,Everyone
TOOLS,5,9,1.5,100,Free,Everyone
SOCIAL,0,0,Varies with device,"1,000",Free,Everyone
PERSONALIZATION,5,13,500,100,Paid,Everyone
BUSINESS,2,9,3.4,"1,000",Free,Everyone
PERSONALIZATION,0,1,3.3,100,Free,Everyone
TRAVEL_AND_LOCAL,3.7,35,13,"10,000",Free,Everyone
TOOLS,0,0,2.5,0,Free,Everyone
HEALTH_AND_FITNESS,0,0,10,0,Free,Everyone
TOOLS,0,7,3,100,Free,Everyone
TOOLS,3.9,65,54,"1,000",Free,Everyone
NEWS_AND_MAGAZINES,4.5,171,4.8,"10,000",Free,Everyone
PERSONALIZATION,0,1,2.9,100,Free,Everyone
LIFESTYLE,0,2,3,100,Free,Everyone
HEALTH_AND_FITNESS,0,0,40,0,Free,Everyone
SHOPPING,3.1,6697,11,"100,000",Free,Everyone
FINANCE,4.5,6156,6.6,"100,000",Free,Everyone
GAME,4.7,416,16,"10,000",Paid,Teen
TOOLS,0,0,Varies with device,"1,000",Free,Everyone
SPORTS,4.4,552,1.6,"1,000",Paid,Everyone
FAMILY,3.8,5964,48,"100,000",Free,Teen
FAMILY,4.2,3195,4.6,"100,000",Paid,Everyone
COMMUNICATION,4.5,115,2.8,"1,000",Free,Everyone
TOOLS,0,0,Varies with device,100,Paid,Everyone
LIFESTYLE,4.5,22,23,"1,000",Free,Everyone
FAMILY,4.6,281,26,"1,000",Free,Everyone
SPORTS,4.2,15068,2.5,"1,000,000",Free,Everyone
TOOLS,4.5,46,24,"1,000",Free,Everyone
FAMILY,4.2,449,56,"10,000",Free,Teen
FAMILY,4.2,636,4,"100,000",Free,Everyone
TOOLS,4.1,27,2.5,"1,000",Free,Everyone
FAMILY,4.3,1894,40,"100,000",Free,Mature 17+
FAMILY,5,7,73,0,Paid,Everyone
FAMILY,4.6,67,31,"10,000",Free,Everyone
MEDICAL,4,238,Varies with device,"10,000",Free,Everyone 10+
FAMILY,4.4,16,45,100,Free,Everyone
FAMILY,0,17,42,"1,000",Free,Everyone
FAMILY,4.5,182,39,"10,000",Free,Everyone
SPORTS,3.6,28,48,100,Paid,Everyone
FAMILY,4.6,14,7.2,"1,000",Free,Everyone
FAMILY,0,23,10,"1,000",Free,Everyone
FAMILY,4,127,14,"10,000",Free,Everyone
FAMILY,4.6,33,11,"1,000",Free,Everyone
COMMUNICATION,4.5,51,21,"1,000",Free,Everyone
FAMILY,4.5,64,32,"1,000",Free,Everyone
FAMILY,0,2,47,0,Free,Everyone
GAME,0,4,Varies with device,100,Free,Everyone
FAMILY,0,1,2.1,0,Paid,Everyone
MEDICAL,4.8,6,16,100,Free,Everyone
GAME,5,4,33,0,Paid,Teen
PERSONALIZATION,4.4,5,3.4,0,Paid,Everyone
COMMUNICATION,0,0,17,0,Paid,Everyone
TOOLS,4,5,1.6,100,Free,Everyone
FAMILY,3.5,13,42,100,Paid,Everyone
HEALTH_AND_FITNESS,5,6,11,100,Free,Everyone
FAMILY,4,35,48,"1,000",Free,Everyone
FAMILY,4.2,5,40,0,Paid,Everyone
MEDICAL,4,8,Varies with device,100,Paid,Everyone
FAMILY,3.9,46,20,"10,000",Paid,Everyone
MEDICAL,4.5,131,60,"10,000",Free,Everyone
FAMILY,3.6,215,2.6,"10,000",Free,Everyone
LIFESTYLE,4.2,9,22,100,Free,Everyone
FAMILY,3,6,3.2,"1,000",Free,Everyone
TOOLS,3,172,Varies with device,"10,000",Free,Everyone
FAMILY,4,3,5.3,100,Free,Everyone
TOOLS,3.4,30,22,"1,000",Free,Everyone
FAMILY,4.9,37,10,100,Free,Everyone
HEALTH_AND_FITNESS,0,0,43,0,Free,Everyone
LIFESTYLE,0,1,4.8,0,Free,Everyone
PERSONALIZATION,0,8,20,"1,000",Free,Everyone
TRAVEL_AND_LOCAL,0,8,1.9,100,Free,Everyone
BUSINESS,4,2,3.3,0,Free,Everyone
FAMILY,4.4,152,1.2,"10,000",Free,Everyone
GAME,4.1,395,54,"10,000",Free,Teen
FAMILY,4.4,969,26,"10,000",Free,Everyone
FAMILY,4,1763,Varies with device,"10,000",Paid,Everyone
PHOTOGRAPHY,0,1,67,0,Free,Everyone
PERSONALIZATION,4.5,237,6.4,"10,000",Free,Everyone
FAMILY,4.2,632,50,"100,000",Free,Everyone
TOOLS,3.9,167,2.5,"10,000",Free,Everyone
FAMILY,0,4,1.3,100,Free,Everyone
GAME,3.6,120852,21,"10,000,000",Free,Teen
FAMILY,5,8,7.4,0,Free,Everyone
FAMILY,4.4,3032,30,"1,000,000",Free,Everyone
FAMILY,3.6,1185,3.9,"100,000",Free,Everyone
PRODUCTIVITY,4.7,2807,9.8,"100,000",Free,Everyone
NEWS_AND_MAGAZINES,4.2,2318,4.5,"100,000",Free,Everyone
TRAVEL_AND_LOCAL,4.5,289,9.8,"10,000",Free,Everyone
FINANCE,4.7,642,3.2,"10,000",Free,Everyone
FAMILY,0,14,47,0,Paid,Everyone
SHOPPING,0,59,6,"10,000",Free,Everyone
COMMUNICATION,4.3,488,2.5,"10,000",Free,Everyone
TOOLS,4.2,2058,2.3,"100,000",Free,Everyone
MEDICAL,4.4,187,Varies with device,"10,000",Free,Everyone
FINANCE,0,0,14,0,Paid,Everyone
TRAVEL_AND_LOCAL,4.7,57,7,"1,000",Free,Everyone
PRODUCTIVITY,4.4,457,562,"10,000",Free,Everyone
FINANCE,0,0,14,0,Paid,Everyone
WEATHER,4.1,1238,4.7,"100,000",Free,Everyone
VIDEO_PLAYERS,4.5,83,4.5,"1,000",Free,Everyone
SHOPPING,4.1,331,10,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,4,146,3,"10,000",Free,Everyone
GAME,0,6,18,100,Free,Everyone
GAME,0,24,32,"1,000",Free,Teen
SHOPPING,4.3,10355,847,"1,000,000",Free,Teen
TOOLS,4.2,994,2.8,"100,000",Free,Everyone
SOCIAL,0,3,9.9,0,Free,Everyone
TOOLS,4.2,3606,17,"100,000",Free,Everyone
FINANCE,0,4,2.5,"1,000",Free,Everyone
HEALTH_AND_FITNESS,4.1,131,3.4,"1,000",Free,Everyone
FAMILY,4.2,238,6.8,"10,000",Free,Everyone
HEALTH_AND_FITNESS,0,2,957,100,Free,Teen
COMMUNICATION,5,8,29,100,Free,Teen
FINANCE,4,26,3.6,"1,000",Free,Everyone
FAMILY,4,38,Varies with device,"1,000",Free,Everyone
GAME,4.5,17,28,100,Free,Everyone
FAMILY,0,40,3.1,"1,000",Free,Everyone
FAMILY,4.1,1060,2.5,"100,000",Free,Everyone
FAMILY,0,16,1.6,100,Free,Everyone
MEDICAL,4.7,125,23,"10,000",Free,Everyone
TOOLS,4.4,417,15,"10,000",Free,Everyone
MEDICAL,4.9,26,6.1,"1,000",Free,Everyone
TRAVEL_AND_LOCAL,3.6,114,10,"10,000",Free,Everyone
TOOLS,4.2,268,2.4,"10,000",Free,Everyone
SHOPPING,0,16,4.6,100,Free,Everyone
FINANCE,4.4,188,3.3,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,0,30,10,"1,000",Free,Everyone
FINANCE,4.5,625,3.8,"10,000",Free,Everyone
COMMUNICATION,4.2,10,3.1,"1,000",Free,Everyone
TOOLS,0,1,33,0,Free,Everyone
SOCIAL,0,0,6.2,0,Free,Teen
FAMILY,4.2,580,2.1,"10,000",Free,Everyone
PRODUCTIVITY,0,0,18,0,Free,Everyone
SPORTS,4.5,2371338,37,"10,000,000",Free,Teen
SPORTS,4.4,1690802,58,"10,000,000",Free,Everyone
GAME,4.4,3344300,22,"10,000,000",Free,Everyone 10+
FAMILY,4.5,354454,71,"10,000,000",Free,Everyone
FAMILY,4.5,1455952,Varies with device,"10,000,000",Free,Everyone
SPORTS,3.9,282727,63,"10,000,000",Free,Everyone
FAMILY,4.3,636995,49,"10,000,000",Free,Teen
FAMILY,4.4,567632,15,"10,000,000",Free,Everyone 10+
FAMILY,4.5,1461698,67,"10,000,000",Free,Everyone 10+
FAMILY,4,69574,45,"100,000",Free,Everyone 10+
GAME,4.5,32344,29,"1,000,000",Paid,Everyone
FAMILY,4,199808,57,"10,000,000",Free,Everyone
FAMILY,4.4,203101,Varies with device,"1,000,000",Free,Everyone
FAMILY,4.3,56444,43,"100,000",Paid,Everyone
TRAVEL_AND_LOCAL,2.5,12,12,"1,000",Free,Everyone
FAMILY,4.4,201631,96,"1,000,000",Free,Everyone
FAMILY,3.8,32600,26,"1,000,000",Free,Everyone
FAMILY,4.4,93870,79,"1,000,000",Free,Everyone
FAMILY,4.2,222664,98,"10,000,000",Free,Everyone
GAME,4.1,166251,19,"1,000,000",Free,Everyone
GAME,4.2,70389,28,"1,000,000",Free,Teen
GAME,3.9,172281,50,"1,000,000",Free,Everyone
GAME,4.5,567984,39,"10,000,000",Free,Everyone
SPORTS,4.1,820577,30,"10,000,000",Free,Everyone
GAME,4.4,32496,99,"1,000,000",Paid,Teen
GAME,4.3,2903386,58,"100,000,000",Free,Mature 17+
FAMILY,4.5,85484,Varies with device,"1,000,000",Free,Everyone
GAME,3.4,4490,92,"100,000",Free,Everyone 10+
GAME,3.4,1995,43,"100,000",Free,Everyone
GAME,4.4,38419,100,"1,000,000",Paid,Everyone 10+
SPORTS,4.2,42767,72,"1,000,000",Free,Everyone
GAME,4.4,140658,37,"1,000,000",Free,Everyone
FAMILY,3.5,33178,3.1,"1,000,000",Free,Everyone
SPORTS,4.1,585564,33,"10,000,000",Free,Everyone
FAMILY,4.6,33,3.3,100,Free,Everyone
FAMILY,1.7,1172,5.6,"10,000",Free,Everyone
TRAVEL_AND_LOCAL,3.3,97,16,"10,000",Free,Everyone
PHOTOGRAPHY,5,1,5.4,0,Free,Teen
BUSINESS,4.8,6,11,100,Free,Everyone
BUSINESS,0,0,30,0,Free,Everyone
FINANCE,4.6,8,31,"1,000",Free,Everyone
BUSINESS,3.3,2915,3.3,"100,000",Free,Everyone
SPORTS,0,6,30,"1,000",Free,Everyone
PERSONALIZATION,4.2,410,6.1,"100,000",Free,Everyone
BUSINESS,0,4,5.2,100,Free,Everyone
PRODUCTIVITY,3.5,3930,18,"1,000,000",Free,Everyone
SOCIAL,3.7,23,16,"1,000",Free,Everyone
PRODUCTIVITY,5,9,25,0,Free,Everyone
SOCIAL,0,7,2.3,"1,000",Free,Teen
FAMILY,0,0,13,0,Free,Teen
SHOPPING,4.6,318142,Varies with device,"10,000,000",Free,Teen
GAME,4.1,5341,8.8,"100,000",Free,Teen
BOOKS_AND_REFERENCE,3.5,11,15,"1,000",Free,Everyone
SOCIAL,5,3,2.4,0,Free,Teen
FINANCE,0,24,70,"1,000",Free,Everyone
FINANCE,3.7,155,3.9,"100,000",Free,Everyone
FINANCE,4,37,3.9,"1,000",Free,Everyone
BUSINESS,0,0,9,0,Free,Everyone
EVENTS,0,2,21,0,Free,Teen
FAMILY,4.2,1111,7.3,"100,000",Free,Everyone
LIFESTYLE,0,0,1.8,0,Free,Everyone
FINANCE,4.5,28,1.4,"10,000",Free,Teen
BUSINESS,3.8,1777,948,"100,000",Free,Everyone
FINANCE,2.5,2,5,"1,000",Free,Everyone
BEAUTY,4,1,2.2,100,Free,Everyone
BOOKS_AND_REFERENCE,0,0,688,0,Paid,Everyone
TOOLS,4,8,2.2,"1,000",Free,Everyone
TOOLS,4.1,28,2.5,"10,000",Free,Everyone
HEALTH_AND_FITNESS,0,0,7.3,0,Free,Everyone
TRAVEL_AND_LOCAL,0,0,90,0,Free,Everyone
FAMILY,3.4,159,3.1,"1,000",Paid,Teen
TOOLS,3.6,216,811,"10,000",Free,Everyone
TOOLS,3.4,16,4,"1,000",Free,Everyone
TOOLS,3.9,627,4.1,"10,000",Free,Everyone
SPORTS,4.6,549,2.8,"10,000",Free,Everyone
COMMUNICATION,4.3,3429,Varies with device,"100,000",Free,Everyone
PRODUCTIVITY,4.7,1730,16,"100,000",Free,Everyone
BUSINESS,5,1,4.3,0,Free,Everyone
LIFESTYLE,3.9,73,3.8,"10,000",Free,Everyone
TOOLS,3.9,47,270,"1,000",Paid,Everyone
COMMUNICATION,4.2,30350,3.7,"1,000,000",Free,Everyone
FAMILY,4.3,55408,Varies with device,"1,000,000",Free,Everyone
BOOKS_AND_REFERENCE,3.5,10,3,"1,000",Free,Everyone
SOCIAL,0,7,2.3,"1,000",Free,Teen
TOOLS,4.1,633,3.8,"100,000",Free,Everyone
TOOLS,4.2,1611,2.7,"100,000",Free,Everyone
TOOLS,4.4,20,2.2,100,Paid,Everyone
LIFESTYLE,4.5,13,28,"1,000",Free,Everyone
BOOKS_AND_REFERENCE,3.8,48,1.5,"10,000",Free,Everyone
BUSINESS,3.4,45,5.5,"10,000",Free,Everyone
BUSINESS,0,0,4,0,Free,Everyone
BUSINESS,3.9,184,48,"10,000",Free,Everyone
FAMILY,4.5,3776,7.7,"100,000",Free,Everyone
PRODUCTIVITY,0,3,26,100,Free,Everyone
LIFESTYLE,0,0,8.6,0,Free,Everyone
SPORTS,3,9,4.3,"1,000",Free,Everyone
VIDEO_PLAYERS,0,2,17,100,Free,Everyone
TOOLS,4.1,14,3.8,"1,000",Free,Everyone
PRODUCTIVITY,4.6,12,15,"1,000",Free,Everyone
FAMILY,0,1,3.4,0,Free,Everyone
PRODUCTIVITY,3.9,162,5,"10,000",Free,Everyone
TOOLS,4.7,62,2.3,"1,000",Free,Everyone
TOOLS,4.5,2,1.6,100,Free,Everyone
BOOKS_AND_REFERENCE,3.4,82,2.7,"10,000",Free,Everyone
FAMILY,5,6,8.1,100,Free,Teen
TOOLS,5,5,3.8,100,Free,Everyone
SPORTS,5,1,6.3,0,Free,Everyone
LIFESTYLE,4,576,7.4,"10,000",Free,Everyone
TOOLS,0,0,12,0,Free,Everyone
LIFESTYLE,0,2,7.9,100,Free,Everyone
BUSINESS,4,1,5.4,100,Free,Everyone
PRODUCTIVITY,0,0,4,0,Free,Everyone
FINANCE,4.9,8,3.1,100,Free,Everyone
FAMILY,5,3,5.5,100,Free,Everyone
BOOKS_AND_REFERENCE,0,0,8.4,100,Free,Everyone
TOOLS,4.6,7,3.9,"1,000",Free,Everyone
SPORTS,0,76,329,"10,000",Free,Everyone
SOCIAL,4.8,5,3,100,Free,Teen
TOOLS,4.1,7,4.2,"1,000",Free,Everyone
BUSINESS,4.1,13,3.8,100,Free,Everyone
TOOLS,0,1,5.3,0,Free,Everyone
HOUSE_AND_HOME,0,0,6,0,Free,Everyone
FAMILY,4.7,23,4.3,"1,000",Free,Everyone
PRODUCTIVITY,0,0,30,0,Free,Everyone
GAME,5,5,4.6,0,Free,Everyone
PRODUCTIVITY,4.4,7,17,100,Free,Everyone
FAMILY,3.3,4114,14,"100,000",Free,Everyone
FAMILY,4,403,39,"10,000",Free,Teen
FAMILY,3.5,208,13,"10,000",Free,Everyone
FAMILY,2.8,89,35,"10,000",Free,Everyone
FAMILY,0,19,6.9,"1,000",Free,Everyone
FAMILY,3.6,496,14,"100,000",Free,Everyone
FAMILY,3.2,190,23,"10,000",Free,Everyone
FAMILY,3.6,2210,15,"100,000",Free,Everyone
FAMILY,3.7,150,11,"1,000",Free,Everyone
FAMILY,3.3,279,14,"10,000",Free,Everyone
FAMILY,3.1,1242,14,"10,000",Free,Everyone
FAMILY,4.1,435,17,"10,000",Free,Everyone
FAMILY,3.1,16,17,"1,000",Free,Everyone
FAMILY,3.5,268,9.8,"10,000",Free,Everyone
FAMILY,3.6,17,15,"1,000",Free,Teen
EVENTS,5,7,4.4,100,Free,Teen
TRAVEL_AND_LOCAL,2.3,23,43,"1,000",Free,Everyone
TRAVEL_AND_LOCAL,0,0,19,100,Free,Everyone
VIDEO_PLAYERS,3.1,36,Varies with device,"1,000",Free,Everyone
FINANCE,2.9,26,36,"1,000",Free,Everyone
FAMILY,3,2,9.4,100,Free,Everyone
FINANCE,2.9,204,29,"10,000",Free,Everyone
FAMILY,3.9,13,10,100,Free,Everyone
BUSINESS,5,2,23,0,Free,Everyone
FAMILY,0,5,10,100,Free,Everyone
FAMILY,3.4,79,33,"1,000",Free,Everyone
BUSINESS,5,8,20,100,Free,Everyone
PHOTOGRAPHY,0,2,33,100,Paid,Everyone
HEALTH_AND_FITNESS,4.8,17,14,100,Free,Everyone
FAMILY,0,2,2.3,"1,000",Free,Everyone
FAMILY,4.2,5,54,0,Free,Teen
COMMUNICATION,0,3,2.5,100,Free,Teen
BUSINESS,0,15,4.3,100,Free,Everyone
PRODUCTIVITY,0,0,11,100,Free,Everyone
HEALTH_AND_FITNESS,5,4,15,0,Free,Everyone
FAMILY,0,0,1.6,0,Free,Everyone
FINANCE,4.3,634,2,"10,000",Free,Everyone
FAMILY,4.6,5969,31,"10,000",Paid,Everyone
PRODUCTIVITY,4.7,19,Varies with device,"1,000",Free,Everyone
TOOLS,0,0,3.6,0,Free,Everyone
FINANCE,4.4,58,3.7,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,4.8,311,14,"1,000",Free,Everyone 10+
FAMILY,0,11,6.6,"1,000",Free,Everyone
GAME,0,4,5.1,100,Free,Everyone
PARENTING,4.1,27,4.6,"1,000",Free,Everyone
SPORTS,0,3,5.3,100,Free,Everyone
FAMILY,4.6,22165,6.8,"1,000,000",Free,Everyone
FAMILY,4.3,392819,53,"10,000,000",Free,Everyone
PRODUCTIVITY,4.6,8,7.5,100,Free,Everyone
GAME,4,505,23,"10,000",Free,Everyone
BUSINESS,2.9,322,1.5,"10,000",Free,Everyone
BUSINESS,4.1,25,2.4,"1,000",Free,Everyone
BUSINESS,0,1,25,0,Free,Teen
BUSINESS,0,4,30,"1,000",Free,Everyone
BUSINESS,0,3,Varies with device,"1,000",Free,Everyone
FAMILY,0,1,13,100,Free,Everyone
FINANCE,4.2,883,6.5,"100,000",Free,Everyone
PRODUCTIVITY,0,3,4.4,100,Free,Everyone
GAME,4.3,56,23,"1,000",Paid,Everyone
TRAVEL_AND_LOCAL,4.4,105,5,"10,000",Free,Everyone
BUSINESS,2.4,29,16,100,Free,Everyone
TOOLS,4.2,40,7.4,"1,000",Free,Everyone
EVENTS,0,0,1.1,0,Free,Everyone
SOCIAL,0,0,1.1,0,Free,Everyone
FINANCE,0,1,38,100,Free,Everyone
TOOLS,3.1,17,523,"1,000",Free,Everyone
TOOLS,0,0,118,0,Free,Everyone
FAMILY,3,2,18,0,Paid,Everyone
BOOKS_AND_REFERENCE,4.7,6547,16,"100,000",Free,Everyone
FINANCE,3.4,42497,61,"1,000,000",Free,Teen
TRAVEL_AND_LOCAL,0,0,56,0,Paid,Everyone
BOOKS_AND_REFERENCE,4.7,24278,3.1,"1,000,000",Free,Everyone
BOOKS_AND_REFERENCE,4.7,3776,12,"100,000",Free,Everyone
COMMUNICATION,4.2,91,6,"10,000",Free,Everyone
LIFESTYLE,5,3,4,100,Free,Everyone
FAMILY,4.5,256,30,"10,000",Free,Everyone
FAMILY,4.3,63192,17,"1,000,000",Free,Everyone
BOOKS_AND_REFERENCE,3.3,7993,51,"1,000,000",Free,Everyone
FAMILY,4.4,1309728,Varies with device,"10,000,000",Free,Everyone
FAMILY,0,20,31,"1,000",Free,Everyone
GAME,4.2,3946,42,"100,000",Free,Teen
GAME,4.2,17453,99,"1,000,000",Free,Mature 17+
BOOKS_AND_REFERENCE,4.7,14773,6.4,"100,000",Free,Everyone
FAMILY,4.3,2282,22,"100,000",Free,Everyone
SOCIAL,4.8,8369,63,"10,000",Free,Teen
LIFESTYLE,4.2,1506,11,"100,000",Free,Everyone
GAME,4,30008,99,"1,000,000",Free,Mature 17+
FAMILY,4.2,11002,21,"1,000,000",Free,Everyone
FAMILY,4.1,47576,14,"1,000,000",Free,Everyone 10+
FAMILY,4.6,2533,46,"100,000",Free,Everyone
PRODUCTIVITY,4.6,1880,18,"10,000",Paid,Everyone
FAMILY,3.8,7379,61,"1,000,000",Free,Everyone
GAME,4.5,185382,99,"10,000,000",Free,Everyone
FAMILY,4.4,115,31,"10,000",Free,Everyone
FAMILY,4.1,148405,26,"10,000,000",Free,Everyone
FAMILY,4,20977,26,"1,000,000",Free,Everyone
FAMILY,3.9,1619,7,"100,000",Free,Everyone
TOOLS,3.5,78,3.3,"10,000",Free,Everyone
PERSONALIZATION,5,4,3.9,100,Free,Everyone
LIFESTYLE,4.6,10,8.7,"1,000",Free,Everyone
FAMILY,0,13,62,100,Free,Everyone
MEDICAL,3.6,18,3.5,"1,000",Free,Everyone
GAME,4.2,601,6.4,"100,000",Free,Everyone
FINANCE,0,0,Varies with device,0,Free,Everyone
BUSINESS,0,1,921,100,Free,Everyone
GAME,3.8,13388,7.1,"100,000",Free,Everyone
FAMILY,0,1,874,100,Free,Everyone
TOOLS,3.4,43,2.3,"1,000",Free,Everyone
SPORTS,3.8,35746,55,"1,000,000",Free,Everyone
FAMILY,4.2,128,41,"10,000",Free,Everyone 10+
FAMILY,4.2,137167,52,"1,000,000",Free,Everyone
FAMILY,3.7,7203,32,"1,000,000",Free,Everyone
FAMILY,4,267636,13,"10,000,000",Free,Teen
GAME,4.4,1294,44,"10,000",Free,Mature 17+
BUSINESS,4.5,234,3.4,"10,000",Free,Everyone
GAME,3.7,16073,94,"100,000",Free,Mature 17+
FAMILY,4.2,64815,23,"1,000,000",Free,Teen
FAMILY,3.9,5075,48,"100,000",Free,Everyone
PHOTOGRAPHY,4,125616,Varies with device,"10,000,000",Free,Everyone
GAME,3.7,63986,26,"1,000,000",Free,Teen
FAMILY,4.2,3593,19,"100,000",Free,Everyone
GAME,4,32522,44,"1,000,000",Free,Everyone
FAMILY,3.9,1036,33,"100,000",Free,Everyone
FAMILY,4.1,27130,35,"1,000,000",Free,Everyone
GAME,4.3,157264,65,"10,000,000",Free,Everyone
FAMILY,4.5,157322,9.2,"1,000,000",Free,Teen
GAME,4.5,76627,23,"1,000,000",Free,Everyone
GAME,3.3,5290,48,"100,000",Free,Everyone
GAME,4.4,1094,37,"100,000",Free,Teen
GAME,4.2,326689,20,"10,000,000",Free,Teen
BUSINESS,4.2,6969,4.8,"100,000",Free,Everyone
FAMILY,4.1,138050,5.7,"10,000,000",Free,Everyone
FAMILY,4.1,2248,29,"100,000",Free,Teen
GAME,4.4,661,42,"100,000",Free,Everyone
FAMILY,4.1,105766,48,"10,000,000",Free,Teen
FAMILY,3.9,80313,3.7,"10,000,000",Free,Everyone
FAMILY,3.9,70,61,"10,000",Free,Teen
FAMILY,4.4,11442,66,"1,000,000",Free,Everyone
FINANCE,3.8,4231,82,"100,000",Free,Everyone
FAMILY,3,42515,1.6,"1,000,000",Free,Everyone
TOOLS,3.4,59,1.8,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,4.3,20620,Varies with device,"1,000,000",Free,Everyone
HEALTH_AND_FITNESS,0,2,85,0,Paid,Everyone
FAMILY,0,2,981,100,Free,Everyone
BUSINESS,5,4,12,100,Free,Everyone
COMMUNICATION,0,2,4.5,0,Free,Teen
FAMILY,4.1,211,14,"10,000",Free,Everyone
FAMILY,0,0,15,100,Free,Everyone
FINANCE,2.4,9,3.8,"1,000",Free,Everyone
TOOLS,3.9,146,784,"10,000",Free,Everyone
BUSINESS,0,0,Varies with device,0,Free,Everyone
PRODUCTIVITY,0,0,7.7,0,Free,Everyone
FAMILY,0,0,13,0,Free,Everyone
TOOLS,4,8,1.5,100,Free,Everyone
TOOLS,0,0,13,0,Free,Everyone
GAME,3,49,7.1,"1,000",Free,Everyone
FAMILY,0,20,3.2,"10,000",Free,Everyone
SPORTS,4.4,4600,21,"100,000",Free,Everyone
GAME,3.4,9051,23,"1,000,000",Free,Everyone
FAMILY,2.9,72,27,"1,000",Free,Mature 17+
TOOLS,5,2,19,0,Free,Everyone
FAMILY,4.5,14692,45,"1,000,000",Free,Everyone
FAMILY,3.7,40678,15,"1,000,000",Free,Everyone
FAMILY,3,59096,Varies with device,"1,000,000",Free,Everyone
FAMILY,0,0,13,0,Free,Everyone
GAME,4,127810,33,"10,000,000",Free,Mature 17+
FAMILY,3.2,85,2.1,"10,000",Free,Everyone
FAMILY,3.6,209,16,"10,000",Free,Everyone
FAMILY,3.2,111,3.3,"1,000",Free,Everyone
SPORTS,3.7,27179,20,"1,000,000",Free,Everyone
FAMILY,4.7,15,5.2,"1,000",Free,Everyone
FAMILY,4.4,351607,8.7,"1,000,000",Free,Everyone 10+
FAMILY,3.9,81543,Varies with device,"10,000,000",Free,Everyone
FAMILY,4.4,87045,99,"10,000,000",Free,Everyone
FAMILY,4.3,31970,77,"1,000,000",Free,Everyone
NEWS_AND_MAGAZINES,4.9,34,3.8,"1,000",Free,Everyone
FAMILY,2.6,366,6,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,5,10,5,100,Free,Everyone
FAMILY,4.1,13731,55,"1,000,000",Free,Everyone
NEWS_AND_MAGAZINES,4,4,5.3,100,Free,Everyone
GAME,4.1,104583,37,"1,000,000",Free,Everyone
NEWS_AND_MAGAZINES,0,10,2.3,100,Free,Everyone
SPORTS,3.3,3,12,"1,000",Free,Everyone
FAMILY,4.2,58553,50,"1,000,000",Free,Everyone
NEWS_AND_MAGAZINES,4,33,280,"1,000",Free,Everyone
FAMILY,4.3,6669,31,"1,000,000",Free,Everyone
FAMILY,0,1,19,0,Free,Everyone
FAMILY,4.4,764967,69,"10,000,000",Free,Everyone
COMMUNICATION,5,1,25,0,Free,Teen
GAME,4.3,5339,38,"1,000,000",Free,Teen
GAME,4.4,6735,26,"1,000,000",Free,Mature 17+
TOOLS,0,10,13,0,Free,Everyone
LIFESTYLE,0,9,6.8,100,Free,Teen
BUSINESS,0,2,4.1,0,Free,Everyone
GAME,3.9,23104,48,"1,000,000",Free,Everyone
PHOTOGRAPHY,4.3,13258,Varies with device,"1,000,000",Free,Everyone
FAMILY,4,48731,68,"1,000,000",Free,Everyone
GAME,3.8,8482,45,"1,000,000",Free,Everyone
TOOLS,4.5,3356,Varies with device,"10,000",Paid,Everyone
